@relation thermal

@attribute max numeric
@attribute min numeric
@attribute ave numeric
@attribute stdev numeric
@attribute Problem_Area {yes, no}

@data
1.8942061740836882,1.8456974321831634,1.867930605554237,0.5342047930283225,no
1.9144181498755735,1.849739827341541,1.8748925083269978,0.5372549019607843,no
1.9144181498755735,1.8517610249207292,1.883201876152551,0.5376906318082789,no
1.9144181498755735,1.8618670128166726,1.8888163138725194,0.5407407407407407,no
1.9083545571380078,1.8618670128166726,1.879159480994172,0.5381263616557734,no
1.8942061740836882,1.8295278515496556,1.8627653228518661,0.5372549019607843,no
1.8820789886085567,1.7769767144907547,1.8513118699031317,0.534640522875817,no
1.8982485692420659,1.7769767144907547,1.8452482771655658,0.5324618736383442,no
1.9305877305090813,1.7769767144907547,1.8589475052022881,0.5328976034858388,no
1.9305877305090813,1.803252283020206,1.8775874384325828,0.5372549019607843,no
1.8942061740836882,1.82346425881209,1.8517610249207306,0.531590413943355,no
1.8942061740836882,1.7931462951242625,1.8632144778694653,0.5324618736383442,no
1.9164393474547616,1.8254854563912795,1.8742187758006021,0.5372549019607843,no
1.9164393474547616,1.8254854563912795,1.8674814505366424,0.5398692810457516,no
1.9164393474547616,1.8254854563912795,1.8591720827110876,0.5389978213507626,no
1.8841001861877462,1.82346425881209,1.8481677847799491,0.5359477124183006,no
1.865909407975049,1.8254854563912795,1.8479432072711497,0.533769063180828,no
1.8841001861877462,1.8012310854410165,1.8537822224999188,0.5328976034858388,no
1.8841001861877462,1.839633839445599,1.8555788425703075,0.533769063180828,no
1.8942061740836882,1.8456974321831634,1.8620915903254707,0.5359477124183006,no
1.9144181498755735,1.8456974321831634,1.8733204657654072,0.5398692810457516,no
1.9144181498755735,1.8517610249207292,1.8845493412053438,0.5403050108932461,no
1.9144181498755735,1.855803420079107,1.8829772986437532,0.5407407407407407,no
1.9083545571380078,1.855803420079107,1.8721975782214126,0.5376906318082789,no
1.8760153958709922,1.8295278515496556,1.85872292769349,0.5363834422657952,no
1.8881425813461223,1.7769767144907547,1.843900812112775,0.5342047930283225,no
1.8780365934501804,1.7769767144907547,1.8284049640056625,0.5311546840958606,no
1.8881425813461223,1.7769767144907547,1.8288541190232601,0.5302832244008715,no
1.9043121619796315,1.7971886902826402,1.847269474744754,0.5328976034858388,no
1.8942061740836882,1.7385739604861734,1.8495152498327416,0.5294117647058824,no
1.8942061740836882,1.817400666074524,1.8683797605718344,0.5328976034858388,no
1.9164393474547616,1.82346425881209,1.8800577910293685,0.5381263616557734,no
1.9164393474547616,1.8355914442872214,1.8715238456950172,0.5381263616557734,no
1.9164393474547616,1.8254854563912795,1.861642435307873,0.5359477124183006,no
1.8841001861877462,1.8254854563912795,1.849515249832743,0.5333333333333333,no
1.865909407975049,1.8254854563912795,1.8486169397975465,0.5342047930283225,no
1.865909407975049,1.8254854563912795,1.849515249832743,0.534640522875817,no
1.865909407975049,1.8295278515496556,1.8490660948151456,0.5363834422657952,no
1.8942061740836882,1.8295278515496556,1.8567017301143034,0.5376906318082789,no
1.9043121619796315,1.8295278515496556,1.8692780706070296,0.5407407407407407,no
1.9043121619796315,1.855803420079107,1.8805069460469646,0.5407407407407407,no
1.9043121619796315,1.8355914442872214,1.8739941982918027,0.5420479302832244,no
1.9144181498755735,1.8355914442872214,1.8650110979398524,0.5385620915032681,no
1.9083545571380078,1.8335702467080333,1.8573754626406975,0.5376906318082789,no
1.8760153958709922,1.7769767144907547,1.8414304595159878,0.5342047930283225,no
1.8719730007126145,1.7769767144907547,1.8194218636537136,0.531590413943355,no
1.8335702467080333,1.7769767144907547,1.8084175657225767,0.530718954248366,no
1.867930605554237,1.7971886902826402,1.8270574989528714,0.5320261437908497,no
1.8942061740836882,1.803252283020206,1.8355914442872214,0.5276688453159041,no
1.8942061740836882,1.803252283020206,1.8481677847799491,0.5289760348583877,no
1.8942061740836882,1.803252283020206,1.8580491951670945,0.5320261437908497,no
1.8881425813461223,1.8093158757577703,1.8481677847799505,0.5302832244008715,no
1.8942061740836882,1.8093158757577703,1.8434516570951773,0.5289760348583877,no
1.9164393474547616,1.8012310854410165,1.8306507390936473,0.5276688453159041,no
1.8841001861877462,1.8012310854410165,1.8362651768136171,0.5294117647058824,no
1.8618670128166726,1.8012310854410165,1.8385109519016045,0.531590413943355,no
1.8618670128166726,1.8194218636537136,1.8414304595159892,0.534640522875817,no
1.8942061740836882,1.8194218636537136,1.8490660948151456,0.5368191721132898,no
1.9043121619796315,1.8194218636537136,1.8638882103958623,0.5385620915032681,no
1.9043121619796315,1.849739827341541,1.8737696207830048,0.5376906318082789,no
1.9043121619796315,1.8355914442872214,1.8692780706070296,0.5372549019607843,no
1.9002697668212538,1.8355914442872214,1.857600040149497,0.5350762527233116,no
1.8921849765045,1.8335702467080333,1.854680532535114,0.5359477124183006,no
1.8719730007126145,1.817400666074524,1.8454728546743655,0.533769063180828,no
1.8719730007126145,1.7971886902826402,1.8268329214440706,0.5311546840958606,no
1.839633839445599,1.7971886902826402,1.814256580951343,0.5302832244008715,no
1.865909407975049,1.7769767144907547,1.8187481311273168,0.5302832244008715,no
1.8780365934501804,1.7870827023866969,1.8209939062153042,0.5276688453159041,no
1.8780365934501804,1.803252283020206,1.8286295415144607,0.5285403050108932,no
1.8780365934501804,1.7911250975450743,1.833570246708032,0.5281045751633987,no
1.8942061740836882,1.7911250975450743,1.8288541190232601,0.5259259259259259,no
1.8881425813461223,1.7911250975450743,1.8313244716200472,0.5272331154684097,no
1.8719730007126145,1.8012310854410165,1.8313244716200443,0.5294117647058824,no
1.859845815237483,1.8012310854410165,1.8369389093400126,0.5311546840958606,no
1.8618670128166726,1.8012310854410165,1.8398584169543957,0.5328976034858388,no
1.8618670128166726,1.8194218636537136,1.8407567269895921,0.5350762527233116,no
1.8618670128166726,1.8194218636537136,1.846146587200761,0.5372549019607843,no
1.9043121619796315,1.8194218636537136,1.8638882103958607,0.539433551198257,no
1.9043121619796315,1.8456974321831634,1.8733204657654057,0.5385620915032681,no
1.9043121619796315,1.8355914442872214,1.8701763806422245,0.5372549019607843,no
1.8780365934501804,1.8355914442872214,1.8542313775175134,0.534640522875817,no
1.867930605554237,1.8335702467080333,1.8486169397975465,0.535511982570806,no
1.867930605554237,1.817400666074524,1.8454728546743655,0.5350762527233116,no
1.8618670128166726,1.7971886902826402,1.8335702467080333,0.5328976034858388,no
1.8719730007126145,1.7971886902826402,1.8232396813032918,0.530718954248366,no
1.855803420079107,1.7971886902826402,1.8209939062153042,0.5311546840958606,no
1.8355914442872214,1.7870827023866969,1.8111124958281617,0.5298474945533769,no
1.8355914442872214,1.803252283020206,1.816277778530531,0.5294117647058824,no
1.8618670128166726,1.7911250975450743,1.8167269335481286,0.526797385620915,no
1.8780365934501804,1.7870827023866969,1.8131336934073485,0.5241830065359476,no
1.8618670128166726,1.7870827023866969,1.8167269335481286,0.5263616557734205,no
1.859845815237483,1.7870827023866969,1.8200955961801093,0.5281045751633987,no
1.859845815237483,1.8012310854410165,1.8263837664264746,0.5298474945533769,no
1.859845815237483,1.8012310854410165,1.8295278515496556,0.530718954248366,no
1.8618670128166726,1.803252283020206,1.8310998941112462,0.531590413943355,no
1.8618670128166726,1.817400666074524,1.838960106919202,0.533769063180828,no
1.8982485692420659,1.817400666074524,1.8513118699031317,0.534640522875817,no
1.8982485692420659,1.813358270916148,1.8549051100439105,0.534640522875817,no
1.8982485692420659,1.7911250975450743,1.8490660948151427,0.5328976034858388,no
1.9043121619796315,1.7911250975450743,1.837163486848812,0.5311546840958606,no
1.8780365934501804,1.7911250975450743,1.8344685567432268,0.5311546840958606,no
1.859845815237483,1.813358270916148,1.836938909340014,0.5302832244008715,no
1.867930605554237,1.7931462951242625,1.8295278515496556,0.5294117647058824,no
1.859845815237483,1.7931462951242625,1.8263837664264746,0.531590413943355,no
1.8416550370247873,1.7931462951242625,1.8218922162504994,0.533769063180828,no
1.8416550370247873,1.7870827023866969,1.8131336934073485,0.5289760348583877,no
1.8355914442872214,1.7971886902826402,1.815604046004134,0.5294117647058824,no
1.8355914442872214,1.7911250975450743,1.8093158757577703,0.5272331154684097,no
1.8295278515496556,1.7870827023866969,1.8057226356169902,0.5250544662309368,no
1.839633839445599,1.7870827023866969,1.8135828484249459,0.5272331154684097,no
1.8618670128166726,1.7870827023866969,1.826159188917675,0.5294117647058824,no
1.859845815237483,1.803252283020206,1.8277312314792655,0.5311546840958606,no
1.859845815237483,1.803252283020206,1.8266083439352725,0.5342047930283225,no
1.8618670128166726,1.8012310854410165,1.8243625688472849,0.5342047930283225,no
1.8618670128166726,1.8072946781785821,1.8310998941112477,0.5350762527233116,no
1.8881425813461223,1.8072946781785821,1.8409813044983916,0.5333333333333333,no
1.8881425813461223,1.803252283020206,1.8407567269895921,0.533769063180828,no
1.8881425813461223,1.7911250975450743,1.8367143318312145,0.5342047930283225,no
1.8982485692420659,1.7911250975450743,1.8250363013736834,0.5311546840958606,no
1.859845815237483,1.7911250975450743,1.8234642588120928,0.5285403050108932,no
1.867930605554237,1.7749555169115667,1.8216676387417,0.5259259259259259,no
1.859845815237483,1.7749555169115667,1.8153794684953362,0.5259259259259259,no
1.859845815237483,1.7749555169115667,1.8144811584601424,0.530718954248366,no
1.8416550370247873,1.781019109649131,1.8180743986009211,0.5363834422657952,no
1.8254854563912795,1.7870827023866969,1.8066209456521867,0.5263616557734205,no
1.8194218636537136,1.7870827023866969,1.806171790634589,0.5246187363834423,no
1.82346425881209,1.7911250975450743,1.805048903090596,0.5250544662309368,no
1.8355914442872214,1.7870827023866969,1.8050489030905945,0.5263616557734205,no
1.839633839445599,1.7870827023866969,1.810214185792964,0.526797385620915,no
1.839633839445599,1.7870827023866969,1.8144811584601395,0.5250544662309368,no
1.839633839445599,1.8012310854410165,1.8151548909865365,0.5250544662309368,no
1.8355914442872214,1.8012310854410165,1.8156040460041356,0.531590413943355,no
1.859845815237483,1.803252283020206,1.814032003442545,0.5328976034858388,no
1.8416550370247873,1.8072946781785821,1.8207693287065063,0.5342047930283225,no
1.859845815237483,1.8072946781785821,1.82705749895287,0.5302832244008715,no
1.8618670128166726,1.770913121753189,1.8218922162505007,0.5298474945533769,no
1.8618670128166726,1.770913121753189,1.8126845383897523,0.5285403050108932,no
1.8881425813461223,1.770913121753189,1.8005573529146208,0.5241830065359476,no
1.867930605554237,1.770913121753189,1.7998836203882254,0.5206971677559913,no
1.8416550370247873,1.7668707265948114,1.795167492703452,0.5185185185185185,no
1.839633839445599,1.7668707265948114,1.7902267875098765,0.5193899782135076,no
1.859845815237483,1.7668707265948114,1.7965149577562418,0.526797385620915,no
1.859845815237483,1.781019109649131,1.8104387633017633,0.5328976034858388,no
1.8254854563912795,1.7870827023866969,1.8059472131257897,0.5250544662309368,no
1.817400666074524,1.7870827023866969,1.8021293954762114,0.5224400871459696,no
1.813358270916148,1.7870827023866969,1.8003327754058214,0.5228758169934641,no
1.8194218636537136,1.7870827023866969,1.8016802404586139,0.5250544662309368,no
1.839633839445599,1.7870827023866969,1.8086421432313733,0.5250544662309368,no
1.839633839445599,1.7870827023866969,1.813358270916148,0.5233115468409587,no
1.839633839445599,1.7870827023866969,1.8162777785305297,0.5224400871459696,no
1.82346425881209,1.7931462951242625,1.8126845383897523,0.5289760348583877,no
1.82346425881209,1.7931462951242625,1.8124599608809528,0.531590413943355,no
1.8416550370247873,1.7931462951242625,1.8138074259337456,0.533769063180828,no
1.859845815237483,1.8072946781785821,1.8236888363208894,0.5311546840958606,no
1.859845815237483,1.770913121753189,1.817849821092123,0.5298474945533769,no
1.859845815237483,1.770913121753189,1.8138074259337456,0.5285403050108932,no
1.8416550370247873,1.770913121753189,1.8005573529146224,0.5246187363834423,no
1.8416550370247873,1.770913121753189,1.7980870003178353,0.5206971677559913,no
1.8093158757577703,1.7668707265948114,1.7855106598251076,0.5185185185185185,no
1.82346425881209,1.7668707265948114,1.782141997193127,0.5185185185185185,no
1.813358270916148,1.7668707265948114,1.784163194772315,0.5220043572984749,no
1.839633839445599,1.7749555169115667,1.7983115778266348,0.5254901960784314,no
1.817400666074524,1.7749555169115667,1.7958412252298477,0.5259259259259259,no
1.8254854563912795,1.770913121753189,1.7947183376858546,0.5233115468409587,no
1.817400666074524,1.770913121753189,1.7974132677914383,0.5233115468409587,no
1.817400666074524,1.770913121753189,1.7958412252298461,0.5224400871459696,no
1.817400666074524,1.7870827023866969,1.8003327754058214,0.5206971677559913,no
1.817400666074524,1.7870827023866969,1.8032522830202045,0.5193899782135076,no
1.82346425881209,1.7911250975450743,1.8099896082841658,0.5185185185185185,no
1.839633839445599,1.7870827023866969,1.8088667207401727,0.5233115468409587,no
1.82346425881209,1.7870827023866969,1.8086421432313746,0.5254901960784314,no
1.8416550370247873,1.7870827023866969,1.8115616508457564,0.5289760348583877,no
1.865909407975049,1.7971886902826402,1.8250363013736806,0.5311546840958606,no
1.865909407975049,1.770913121753189,1.8236888363208894,0.5311546840958606,no
1.865909407975049,1.770913121753189,1.8111124958281617,0.5276688453159041,no
1.859845815237483,1.770913121753189,1.7987607328442308,0.5246187363834423,no
1.817400666074524,1.770913121753189,1.7904513650186775,0.5206971677559913,no
1.8416550370247873,1.7668707265948114,1.7870827023866969,0.5237472766884531,no
1.803252283020206,1.7668707265948114,1.781019109649131,0.5220043572984749,no
1.82346425881209,1.7668707265948114,1.7877564349130937,0.5241830065359476,no
1.839633839445599,1.770913121753189,1.7974132677914367,0.5211328976034858,no
1.817400666074524,1.7587859362780576,1.7870827023866982,0.5285403050108932,no
1.8072946781785821,1.7587859362780576,1.7882055899306912,0.5259259259259259,no
1.8072946781785821,1.7587859362780576,1.7915742525626719,0.5237472766884531,no
1.8072946781785821,1.770913121753189,1.7891038999658848,0.5193899782135076,no
1.817400666074524,1.7769767144907547,1.792023407580268,0.5176470588235295,no
1.817400666074524,1.7769767144907547,1.7974132677914367,0.5172113289760348,no
1.82346425881209,1.7870827023866969,1.8097650307753679,0.5193899782135076,no
1.82346425881209,1.7870827023866969,1.807070100669784,0.5215686274509804,no
1.82346425881209,1.7870827023866969,1.805947213125791,0.5241830065359476,no
1.8295278515496556,1.7870827023866969,1.8050489030905945,0.5250544662309368,no
1.865909407975049,1.7971886902826402,1.8214430612329018,0.5281045751633987,no
1.865909407975049,1.7971886902826402,1.8236888363208894,0.5276688453159041,no
1.865909407975049,1.760807133857247,1.8122353833721534,0.5281045751633987,no
1.8355914442872214,1.760807133857247,1.803027705511405,0.5289760348583877,no
1.817400666074524,1.760807133857247,1.7951674927034507,0.526797385620915,no
1.817400666074524,1.770913121753189,1.7951674927034507,0.5276688453159041,no
1.8254854563912795,1.770913121753189,1.79000221000108,0.5246187363834423,no
1.8254854563912795,1.770913121753189,1.7960658027386456,0.5263616557734205,no
1.8254854563912795,1.7668707265948114,1.8021293954762114,0.5233115468409587,no
